replicate_id,motion_seed,fault_seed,scenario_id,method,requests,accepted,true_accepts,false_accepts,true_rejects,false_rejects,enclosures_tested,containment_failures
14,11109762063541617482,12509483465164968370,7,0,100,100,97,3,0,0,0,0
14,11109762063541617482,12509483465164968370,7,1,100,100,97,3,0,0,0,0
14,11109762063541617482,12509483465164968370,7,2,100,95,95,0,0,5,285,0
15,13619859224420957711,16164446543171048067,7,0,100,100,97,3,0,0,0,0
15,13619859224420957711,16164446543171048067,7,1,100,100,97,3,0,0,0,0
15,13619859224420957711,16164446543171048067,7,2,100,95,95,0,0,5,285,0
16,17159192876407639708,2396962034613787308,7,0,100,100,97,3,0,0,0,0
16,17159192876407639708,2396962034613787308,7,1,100,100,97,3,0,0,0,0
16,17159192876407639708,2396962034613787308,7,2,100,95,95,0,0,5,285,0
17,16123066810707161761,9111642843827656701,7,0,100,100,97,3,0,0,0,0
17,16123066810707161761,9111642843827656701,7,1,100,100,97,3,0,0,0,0
17,16123066810707161761,9111642843827656701,7,2,100,95,95,0,0,5,285,0
18,17255731612241714630,3858597655057428894,7,0,100,100,97,3,0,0,0,0
18,17255731612241714630,3858597655057428894,7,1,100,100,97,3,0,0,0,0
18,17255731612241714630,3858597655057428894,7,2,100,95,95,0,0,5,285,0
19,13883523294833848875,1592943080358019823,7,0,100,100,97,3,0,0,0,0
19,13883523294833848875,1592943080358019823,7,1,100,100,97,3,0,0,0,0
19,13883523294833848875,1592943080358019823,7,2,100,95,95,0,0,5,285,0
20,5193794695500498632,3711397613048494856,7,0,100,100,97,3,0,0,0,0
20,5193794695500498632,3711397613048494856,7,1,100,100,97,3,0,0,0,0
20,5193794695500498632,3711397613048494856,7,2,100,95,95,0,0,5,285,0
21,12200570134785767245,3849948674724955609,7,0,100,100,97,3,0,0,0,0
21,12200570134785767245,3849948674724955609,7,1,100,100,97,3,0,0,0,0
21,12200570134785767245,3849948674724955609,7,2,100,95,95,0,0,5,285,0
22,6639034778626213330,13020379902115245690,7,0,100,100,97,3,0,0,0,0
22,6639034778626213330,13020379902115245690,7,1,100,100,97,3,0,0,0,0
22,6639034778626213330,13020379902115245690,7,2,100,95,95,0,0,5,285,0
23,5188156410933320695,17113177581481277707,7,0,100,100,97,3,0,0,0,0
23,5188156410933320695,17113177581481277707,7,1,100,100,97,3,0,0,0,0
23,5188156410933320695,17113177581481277707,7,2,100,95,95,0,0,5,285,0
24,6139046086183888228,12666379410853940692,7,0,100,100,97,3,0,0,0,0
24,6139046086183888228,12666379410853940692,7,1,100,100,97,3,0,0,0,0
24,6139046086183888228,12666379410853940692,7,2,100,95,95,0,0,5,285,0
25,14852878865191795913,17335106443298614373,7,0,100,100,97,3,0,0,0,0
25,14852878865191795913,17335106443298614373,7,1,100,100,97,3,0,0,0,0
25,14852878865191795913,17335106443298614373,7,2,100,95,95,0,0,5,285,0
26,10759014571150830798,3201580043016610374,7,0,100,100,97,3,0,0,0,0
26,10759014571150830798,3201580043016610374,7,1,100,100,97,3,0,0,0,0
26,10759014571150830798,3201580043016610374,7,2,100,95,95,0,0,5,285,0
27,3714909113697100947,12899535421721634327,7,0,100,100,97,3,0,0,0,0
27,3714909113697100947,12899535421721634327,7,1,100,100,97,3,0,0,0,0
27,3714909113697100947,12899535421721634327,7,2,100,95,95,0,0,5,285,0
28,15638994699027385520,5292605975317971696,7,0,100,100,97,3,0,0,0,0
28,15638994699027385520,5292605975317971696,7,1,100,100,97,3,0,0,0,0
28,15638994699027385520,5292605975317971696,7,2,100,95,95,0,0,5,285,0
29,10786533052122665045,15313680229512568065,7,0,100,100,97,3,0,0,0,0
29,10786533052122665045,15313680229512568065,7,1,100,100,97,3,0,0,0,0
29,10786533052122665045,15313680229512568065,7,2,100,95,95,0,0,5,285,0
30,17411780308251417786,2433073389186135522,7,0,100,100,97,3,0,0,0,0
30,17411780308251417786,2433073389186135522,7,1,100,100,97,3,0,0,0,0
30,17411780308251417786,2433073389186135522,7,2,100,95,95,0,0,5,285,0
31,14960714582419432383,13781506770817243955,7,0,100,100,97,3,0,0,0,0
31,14960714582419432383,13781506770817243955,7,1,100,100,97,3,0,0,0,0
31,14960714582419432383,13781506770817243955,7,2,100,95,95,0,0,5,285,0
32,10781159969224193356,12287194856317598620,7,0,100,100,97,3,0,0,0,0
32,10781159969224193356,12287194856317598620,7,1,100,100,97,3,0,0,0,0
32,10781159969224193356,12287194856317598620,7,2,100,95,95,0,0,5,285,0
33,11728230447752747985,16697822379425455597,7,0,100,100,97,3,0,0,0,0
33,11728230447752747985,16697822379425455597,7,1,100,100,97,3,0,0,0,0
33,11728230447752747985,16697822379425455597,7,2,100,95,95,0,0,5,285,0
34,8945314669155935606,12150405308838647950,7,0,100,100,97,3,0,0,0,0
34,8945314669155935606,12150405308838647950,7,1,100,100,97,3,0,0,0,0
34,8945314669155935606,12150405308838647950,7,2,100,95,95,0,0,5,285,0
35,227496352486774043,861017960306679583,7,0,100,100,97,3,0,0,0,0
35,227496352486774043,861017960306679583,7,1,100,100,97,3,0,0,0,0
35,227496352486774043,861017960306679583,7,2,100,95,95,0,0,5,285,0
36,10407102038042272184,14673873719257502584,7,0,100,100,97,3,0,0,0,0
36,10407102038042272184,14673873719257502584,7,1,100,100,97,3,0,0,0,0
36,10407102038042272184,14673873719257502584,7,2,100,95,95,0,0,5,285,0
37,4267529692386032381,6486297058531757513,7,0,100,100,97,3,0,0,0,0
37,4267529692386032381,6486297058531757513,7,1,100,100,97,3,0,0,0,0
37,4267529692386032381,6486297058531757513,7,2,100,95,95,0,0,5,285,0
38,8494821390787606338,4411682744180158634,7,0,100,100,97,3,0,0,0,0
38,8494821390787606338,4411682744180158634,7,1,100,100,97,3,0,0,0,0
38,8494821390787606338,4411682744180158634,7,2,100,95,95,0,0,5,285,0
39,6910402922770238631,5648951377904629179,7,0,100,100,97,3,0,0,0,0
39,6910402922770238631,5648951377904629179,7,1,100,100,97,3,0,0,0,0
39,6910402922770238631,5648951377904629179,7,2,100,95,95,0,0,5,285,0
40,4008714893987389780,1378864085449930180,7,0,100,100,97,3,0,0,0,0
40,4008714893987389780,1378864085449930180,7,1,100,100,97,3,0,0,0,0
40,4008714893987389780,1378864085449930180,7,2,100,95,95,0,0,5,285,0
41,8362665835234397177,4661891097145177109,7,0,100,100,97,3,0,0,0,0
41,8362665835234397177,4661891097145177109,7,1,100,100,97,3,0,0,0,0
41,8362665835234397177,4661891097145177109,7,2,100,95,95,0,0,5,285,0
42,3400424375343960062,3783670975428465654,7,0,100,100,97,3,0,0,0,0
42,3400424375343960062,3783670975428465654,7,1,100,100,97,3,0,0,0,0
42,3400424375343960062,3783670975428465654,7,2,100,95,95,0,0,5,285,0
43,4619782524672878147,17416409305605331911,7,0,100,100,97,3,0,0,0,0
43,4619782524672878147,17416409305605331911,7,1,100,100,97,3,0,0,0,0
43,4619782524672878147,17416409305605331911,7,2,100,95,95,0,0,5,285,0
44,5885750343499270368,911842585741990560,7,0,100,100,97,3,0,0,0,0
44,5885750343499270368,911842585741990560,7,1,100,100,97,3,0,0,0,0
44,5885750343499270368,911842585741990560,7,2,100,95,95,0,0,5,285,0
45,12196532709613882821,6030958212982923697,7,0,100,100,97,3,0,0,0,0
45,12196532709613882821,6030958212982923697,7,1,100,100,97,3,0,0,0,0
45,12196532709613882821,6030958212982923697,7,2,100,95,95,0,0,5,285,0
46,3734636061985099818,7668387396338441618,7,0,100,100,97,3,0,0,0,0
46,3734636061985099818,7668387396338441618,7,1,100,100,97,3,0,0,0,0
46,3734636061985099818,7668387396338441618,7,2,100,95,95,0,0,5,285,0
47,12467931653091690479,14850807424926392803,7,0,100,100,97,3,0,0,0,0
47,12467931653091690479,14850807424926392803,7,1,100,100,97,3,0,0,0,0
47,12467931653091690479,14850807424926392803,7,2,100,95,95,0,0,5,285,0
48,8904377412729884668,8112686153256641036,7,0,100,100,97,3,0,0,0,0
48,8904377412729884668,8112686153256641036,7,1,100,100,97,3,0,0,0,0
48,8904377412729884668,8112686153256641036,7,2,100,95,95,0,0,5,285,0
49,17446664036809962113,689950943608474333,7,0,100,100,97,3,0,0,0,0
49,17446664036809962113,689950943608474333,7,1,100,100,97,3,0,0,0,0
49,17446664036809962113,689950943608474333,7,2,100,95,95,0,0,5,285,0
0,16810207103304354796,10807720234389526828,8,0,100,100,0,100,0,0,0,0
0,16810207103304354796,10807720234389526828,8,1,100,100,0,100,0,0,0,0
0,16810207103304354796,10807720234389526828,8,2,100,0,0,0,0,100,0,0
1,4668941500697059185,7354791064261554513,8,0,100,100,0,100,0,0,0,0
1,4668941500697059185,7354791064261554513,8,1,100,100,0,100,0,0,0,0
1,4668941500697059185,7354791064261554513,8,2,100,0,0,0,0,100,0,0
2,16320440670712453270,17095069103210542150,8,0,100,100,0,100,0,0,0,0
2,16320440670712453270,17095069103210542150,8,1,100,100,0,100,0,0,0,0
2,16320440670712453270,17095069103210542150,8,2,100,0,0,0,0,100,0,0
3,11593834175221393723,7101938828764536779,8,0,100,100,0,100,0,0,0,0
3,11593834175221393723,7101938828764536779,8,1,100,100,0,100,0,0,0,0
3,11593834175221393723,7101938828764536779,8,2,100,0,0,0,0,100,0,0
4,3347813090986583384,5685334841609097320,8,0,100,100,0,100,0,0,0,0
4,3347813090986583384,5685334841609097320,8,1,100,100,0,100,0,0,0,0
4,3347813090986583384,5685334841609097320,8,2,100,0,0,0,0,100,0,0
5,16534674281161132573,10588653308771611837,8,0,100,100,0,100,0,0,0,0
5,16534674281161132573,10588653308771611837,8,1,100,100,0,100,0,0,0,0
5,16534674281161132573,10588653308771611837,8,2,100,0,0,0,0,100,0,0
6,1869434951182979682,1698150152731190626,8,0,100,100,0,100,0,0,0,0
6,1869434951182979682,1698150152731190626,8,1,100,100,0,100,0,0,0,0
6,1869434951182979682,1698150152731190626,8,2,100,0,0,0,0,100,0,0
7,15165218386447993671,5467565880444117111,8,0,100,100,0,100,0,0,0,0
7,15165218386447993671,5467565880444117111,8,1,100,100,0,100,0,0,0,0
7,15165218386447993671,5467565880444117111,8,2,100,0,0,0,0,100,0,0
8,925738743642114676,2864126923614583428,8,0,100,100,0,100,0,0,0,0
8,925738743642114676,2864126923614583428,8,1,100,100,0,100,0,0,0,0
8,925738743642114676,2864126923614583428,8,2,100,0,0,0,0,100,0,0
9,18424644545096847385,16996739993819073033,8,0,100,100,0,100,0,0,0,0
9,18424644545096847385,16996739993819073033,8,1,100,100,0,100,0,0,0,0
9,18424644545096847385,16996739993819073033,8,2,100,0,0,0,0,100,0,0
10,1197137687119922334,6520654261179955710,8,0,100,100,0,100,0,0,0,0
10,1197137687119922334,6520654261179955710,8,1,100,100,0,100,0,0,0,0
10,1197137687119922334,6520654261179955710,8,2,100,0,0,0,0,100,0,0
11,12889497012818321507,18042708388490932387,8,0,100,100,0,100,0,0,0,0
11,12889497012818321507,18042708388490932387,8,1,100,100,0,100,0,0,0,0
11,12889497012818321507,18042708388490932387,8,2,100,0,0,0,0,100,0,0
12,564723016766813184,7404056689143439808,8,0,100,100,0,100,0,0,0,0
12,564723016766813184,7404056689143439808,8,1,100,100,0,100,0,0,0,0
12,564723016766813184,7404056689143439808,8,2,100,0,0,0,0,100,0,0
13,1139813661928537189,17716690505742325909,8,0,100,100,0,100,0,0,0,0
13,1139813661928537189,17716690505742325909,8,1,100,100,0,100,0,0,0,0
13,1139813661928537189,17716690505742325909,8,2,100,0,0,0,0,100,0,0
14,11109762063541617482,16624475106008877914,8,0,100,100,0,100,0,0,0,0
14,11109762063541617482,16624475106008877914,8,1,100,100,0,100,0,0,0,0
14,11109762063541617482,16624475106008877914,8,2,100,0,0,0,0,100,0,0
15,13619859224420957711,293429373279405999,8,0,100,100,0,100,0,0,0,0
15,13619859224420957711,293429373279405999,8,1,100,100,0,100,0,0,0,0
15,13619859224420957711,293429373279405999,8,2,100,0,0,0,0,100,0,0
16,17159192876407639708,670533556046964540,8,0,100,100,0,100,0,0,0,0
16,17159192876407639708,670533556046964540,8,1,100,100,0,100,0,0,0,0
16,17159192876407639708,670533556046964540,8,2,100,0,0,0,0,100,0,0
17,16123066810707161761,17498921137613126817,8,0,100,100,0,100,0,0,0,0
17,16123066810707161761,17498921137613126817,8,1,100,100,0,100,0,0,0,0
17,16123066810707161761,17498921137613126817,8,2,100,0,0,0,0,100,0,0
18,17255731612241714630,8582431567619570262,8,0,100,100,0,100,0,0,0,0
18,17255731612241714630,8582431567619570262,8,1,100,100,0,100,0,0,0,0
18,17255731612241714630,8582431567619570262,8,2,100,0,0,0,0,100,0,0
19,13883523294833848875,6929465702495347803,8,0,100,100,0,100,0,0,0,0
19,13883523294833848875,6929465702495347803,8,1,100,100,0,100,0,0,0,0
19,13883523294833848875,6929465702495347803,8,2,100,0,0,0,0,100,0,0
20,5193794695500498632,2931233106627684984,8,0,100,100,0,100,0,0,0,0
20,5193794695500498632,2931233106627684984,8,1,100,100,0,100,0,0,0,0
20,5193794695500498632,2931233106627684984,8,2,100,0,0,0,0,100,0,0
21,12200570134785767245,5001653755685829197,8,0,100,100,0,100,0,0,0,0
21,12200570134785767245,5001653755685829197,8,1,100,100,0,100,0,0,0,0
21,12200570134785767245,5001653755685829197,8,2,100,0,0,0,0,100,0,0
22,6639034778626213330,14217674694495990578,8,0,100,100,0,100,0,0,0,0
22,6639034778626213330,14217674694495990578,8,1,100,100,0,100,0,0,0,0
22,6639034778626213330,14217674694495990578,8,2,100,0,0,0,0,100,0,0
23,5188156410933320695,8030300144435567687,8,0,100,100,0,100,0,0,0,0
23,5188156410933320695,8030300144435567687,8,1,100,100,0,100,0,0,0,0
23,5188156410933320695,8030300144435567687,8,2,100,0,0,0,0,100,0,0
24,6139046086183888228,4402638321803905108,8,0,100,100,0,100,0,0,0,0
24,6139046086183888228,4402638321803905108,8,1,100,100,0,100,0,0,0,0
24,6139046086183888228,4402638321803905108,8,2,100,0,0,0,0,100,0,0
25,14852878865191795913,5430335782634664601,8,0,100,100,0,100,0,0,0,0
25,14852878865191795913,5430335782634664601,8,1,100,100,0,100,0,0,0,0
25,14852878865191795913,5430335782634664601,8,2,100,0,0,0,0,100,0,0
26,10759014571150830798,12885351856104652814,8,0,100,100,0,100,0,0,0,0
26,10759014571150830798,12885351856104652814,8,1,100,100,0,100,0,0,0,0
26,10759014571150830798,12885351856104652814,8,2,100,0,0,0,0,100,0,0
27,3714909113697100947,10890837582298791347,8,0,100,100,0,100,0,0,0,0
27,3714909113697100947,10890837582298791347,8,1,100,100,0,100,0,0,0,0
27,3714909113697100947,10890837582298791347,8,2,100,0,0,0,0,100,0,0
28,15638994699027385520,17105456490117125456,8,0,100,100,0,100,0,0,0,0
28,15638994699027385520,17105456490117125456,8,1,100,100,0,100,0,0,0,0
28,15638994699027385520,17105456490117125456,8,2,100,0,0,0,0,100,0,0
29,10786533052122665045,17502080940742617061,8,0,100,100,0,100,0,0,0,0
29,10786533052122665045,17502080940742617061,8,1,100,100,0,100,0,0,0,0
29,10786533052122665045,17502080940742617061,8,2,100,0,0,0,0,100,0,0
30,17411780308251417786,7304216822266706154,8,0,100,100,0,100,0,0,0,0
30,17411780308251417786,7304216822266706154,8,1,100,100,0,100,0,0,0,0
30,17411780308251417786,7304216822266706154,8,2,100,0,0,0,0,100,0,0
31,14960714582419432383,16020616782549973887,8,0,100,100,0,100,0,0,0,0
31,14960714582419432383,16020616782549973887,8,1,100,100,0,100,0,0,0,0
31,14960714582419432383,16020616782549973887,8,2,100,0,0,0,0,100,0,0
32,10781159969224193356,17177415594680913228,8,0,100,100,0,100,0,0,0,0
32,10781159969224193356,17177415594680913228,8,1,100,100,0,100,0,0,0,0
32,10781159969224193356,17177415594680913228,8,2,100,0,0,0,0,100,0,0
33,11728230447752747985,6818929357566980721,8,0,100,100,0,100,0,0,0,0
33,11728230447752747985,6818929357566980721,8,1,100,100,0,100,0,0,0,0
33,11728230447752747985,6818929357566980721,8,2,100,0,0,0,0,100,0,0
34,8945314669155935606,17659988193515924966,8,0,100,100,0,100,0,0,0,0
34,8945314669155935606,17659988193515924966,8,1,100,100,0,100,0,0,0,0
34,8945314669155935606,17659988193515924966,8,2,100,0,0,0,0,100,0,0
35,227496352486774043,14812972292159531883,8,0,100,100,0,100,0,0,0,0
35,227496352486774043,14812972292159531883,8,1,100,100,0,100,0,0,0,0
35,227496352486774043,14812972292159531883,8,2,100,0,0,0,0,100,0,0
36,10407102038042272184,16637887074260245384,8,0,100,100,0,100,0,0,0,0
36,10407102038042272184,16637887074260245384,8,1,100,100,0,100,0,0,0,0
36,10407102038042272184,16637887074260245384,8,2,100,0,0,0,0,100,0,0
37,4267529692386032381,10387750945817989981,8,0,100,100,0,100,0,0,0,0
37,4267529692386032381,10387750945817989981,8,1,100,100,0,100,0,0,0,0
37,4267529692386032381,10387750945817989981,8,2,100,0,0,0,0,100,0,0
38,8494821390787606338,7545084689255301378,8,0,100,100,0,100,0,0,0,0
38,8494821390787606338,7545084689255301378,8,1,100,100,0,100,0,0,0,0
38,8494821390787606338,7545084689255301378,8,2,100,0,0,0,0,100,0,0
39,6910402922770238631,4120066516264454679,8,0,100,100,0,100,0,0,0,0
39,6910402922770238631,4120066516264454679,8,1,100,100,0,100,0,0,0,0
39,6910402922770238631,4120066516264454679,8,2,100,0,0,0,0,100,0,0
40,4008714893987389780,11326432222061867684,8,0,100,100,0,100,0,0,0,0
40,4008714893987389780,11326432222061867684,8,1,100,100,0,100,0,0,0,0
40,4008714893987389780,11326432222061867684,8,2,100,0,0,0,0,100,0,0
41,8362665835234397177,8984326400869223209,8,0,100,100,0,100,0,0,0,0
41,8362665835234397177,8984326400869223209,8,1,100,100,0,100,0,0,0,0
41,8362665835234397177,8984326400869223209,8,2,100,0,0,0,0,100,0,0
42,3400424375343960062,9276888999913836062,8,0,100,100,0,100,0,0,0,0
42,3400424375343960062,9276888999913836062,8,1,100,100,0,100,0,0,0,0
42,3400424375343960062,9276888999913836062,8,2,100,0,0,0,0,100,0,0
43,4619782524672878147,9889130483853898819,8,0,100,100,0,100,0,0,0,0
43,4619782524672878147,9889130483853898819,8,1,100,100,0,100,0,0,0,0
43,4619782524672878147,9889130483853898819,8,2,100,0,0,0,0,100,0,0
44,5885750343499270368,11958982660424382688,8,0,100,100,0,100,0,0,0,0
44,5885750343499270368,11958982660424382688,8,1,100,100,0,100,0,0,0,0
44,5885750343499270368,11958982660424382688,8,2,100,0,0,0,0,100,0,0
45,12196532709613882821,1958389750342304565,8,0,100,100,0,100,0,0,0,0
45,12196532709613882821,1958389750342304565,8,1,100,100,0,100,0,0,0,0
45,12196532709613882821,1958389750342304565,8,2,100,0,0,0,0,100,0,0
46,3734636061985099818,2543974361794572794,8,0,100,100,0,100,0,0,0,0
46,3734636061985099818,2543974361794572794,8,1,100,100,0,100,0,0,0,0
46,3734636061985099818,2543974361794572794,8,2,100,0,0,0,0,100,0,0
47,12467931653091690479,7245018333941089743,8,0,100,100,0,100,0,0,0,0
47,12467931653091690479,7245018333941089743,8,1,100,100,0,100,0,0,0,0
47,12467931653091690479,7245018333941089743,8,2,100,0,0,0,0,100,0,0
48,8904377412729884668,971155255214072284,8,0,100,100,0,100,0,0,0,0
48,8904377412729884668,971155255214072284,8,1,100,100,0,100,0,0,0,0
48,8904377412729884668,971155255214072284,8,2,100,0,0,0,0,100,0,0
49,17446664036809962113,3203186094321343681,8,0,100,100,0,100,0,0,0,0
49,17446664036809962113,3203186094321343681,8,1,100,100,0,100,0,0,0,0
49,17446664036809962113,3203186094321343681,8,2,100,0,0,0,0,100,0,0
